Size,RDD,TF,Epsilon,Exact,Approximation,Greedy,E_runtime,A_runtime,G_runtime,E_memory,A_memory,G_memory
15,0.8,0.6,25,869,1039,1039,6000092,17107444,12671760,39324,39490,39299
20,0.8,0.6,25,2224,2756,2756,6768182,20018474,5723460,39542,39545,39463
25,0.8,0.6,25,2886,4622,5260,9606436,25679363,6333943,39619,39622,39463
30,0.8,0.6,25,2373,3218,3293,19357218,23179140,6076165,40387,40390,39464
35,0.8,0.6,25,4341,5566,6115,31669238,36616963,6029163,41271,41275,39464
40,0.8,0.6,25,7824,10840,13635,92286195,69125001,8140419,43459,43463,39464
45,0.8,0.6,25,4902,7171,8499,297234450,313731880,6143996,52004,52009,39465
5,0.8,0.6,25,324,442,442,5702274,17129500,6029198,39463,39464,39462
50,0.8,0.6,25,5506,6951,7670,70129160,31533261,5891193,42919,42925,39465
55,0.8,0.6,25,18054,21329,30088,250253783,168305231,9170194,49137,49195,39466
60,0.8,0.6,25,4624,6093,6390,2572235135,1386562248,6120217,100366,100373,39466
65,0.8,0.6,25,11202,13784,18765,4376918206,2244612135,6477170,136477,137129,38966
70,0.8,0.6,25,10219,12396,16283,4388957161,2479603806,6777638,143688,143422,38848
75,0.8,0.6,25,24526,28887,45397,9647628131,3823672105,7186762,242464,242509,38491
80,0.8,0.6,25,20241,23241,35464,20329107746,9781312296,12209940,310653,310850,38190
85,0.8,0.6,25,12288,15112,21031,43416808212,23022313814,7692743,626944,628250,37371
90,0.8,0.6,25,25355,28283,43608,4806756311,3644821451,10382786,145142,144488,38034
95,0.8,0.6,25,28872,32947,48439,84616509285,37564911228,7399425,940233,940285,37124
10,0.8,0.8,25,1634,2200,2200,5531885,16723956,10527792,38669,38670,38635
100,0.8,0.8,25,103319,109364,168246,1149006980,596525300,6917092,74700,74711,38672
15,0.8,0.8,25,2790,3403,3449,5463433,18461643,6232274,38678,38680,38666
20,0.8,0.8,25,6807,7718,8961,6508765,19154808,5550170,38697,38699,38666
25,0.8,0.8,25,5609,8057,9742,9883594,15613405,5793195,38954,38957,38667
30,0.8,0.8,25,10383,13281,15314,12967422,22328280,5813410,38922,38925,38667
35,0.8,0.8,25,14481,18229,23821,8378870,22737796,5909838,38854,38858,38668
40,0.8,0.8,25,15522,18990,22778,13177767,24839537,5756858,39198,39203,38668
45,0.8,0.8,25,21805,25350,31453,25436749,33032033,10468138,39840,39845,38668
5,0.8,0.8,25,441,441,441,5752269,17237024,5874289,38667,38667,38665
50,0.8,0.8,25,21642,25203,35977,25352555,35187013,6186438,39951,39957,38669
55,0.8,0.8,25,35738,38938,51780,35347337,36175393,5988625,40450,40456,38669
60,0.8,0.8,25,32150,37567,53789,161267207,108993508,7893881,45628,45686,38669
65,0.8,0.8,25,36188,40416,54415,65894737,77682808,6104734,42109,42116,38670
70,0.8,0.8,25,38091,42847,65195,1112459397,549266237,6645547,67880,68092,38670
75,0.8,0.8,25,44794,49602,80512,700638490,455462011,6485697,60315,60324,38671
80,0.8,0.8,25,63890,69970,102328,186184554,210285459,8875513,45727,45747,38671
85,0.8,0.8,25,68512,72893,104658,435394874,336336527,7863574,53774,53783,38672
90,0.8,0.8,25,75041,80962,131080,1033714325,791439948,6498708,69884,70089,38672
95,0.8,0.8,25,73246,78422,112390,2271321633,1074014020,6833071,92344,92355,38673
10,0.8,1,25,1559,2046,2046,5976157,17003412,6239392,38669,38670,38666
100,0.8,1,25,178786,184223,254362,34304758,48164405,6419377,40460,40472,38673
15,0.8,1,25,4547,5479,5479,5937953,18166766,6169238,38671,38673,38667
20,0.8,1,25,5987,8551,9487,5791494,19210425,6055449,38689,38691,38667
25,0.8,1,25,12590,15100,18424,6112050,20137728,6299021,38686,38688,38667
30,0.8,1,25,14298,16082,21197,9307153,23209358,6861007,38699,38703,38668
35,0.8,1,25,26890,30810,36022,10513842,24157590,6182413,38810,38814,38668
40,0.8,1,25,28406,31080,38888,6615587,19443697,6657096,38719,38724,38669
45,0.8,1,25,43222,46572,58553,7355710,19372905,6204937,38762,38767,38669
5,0.8,1,25,747,843,843,5872477,17160053,5444968,38667,38668,38666
50,0.8,1,25,46620,50184,61616,7029787,21510435,6095081,38759,38765,38669
55,0.8,1,25,65938,67840,82240,9229904,21661172,6468530,38717,38723,38670
60,0.8,1,25,85145,89748,110849,11066723,30172623,6323538,38879,38886,38670
65,0.8,1,25,80204,84749,109851,18889242,29483385,8144294,39412,39420,38670
70,0.8,1,25,95319,99818,126742,10706031,18284336,9972631,38993,39001,38671
75,0.8,1,25,104293,108603,142164,26278102,35225517,6461201,39796,39805,38671
80,0.8,1,25,109912,115477,150622,26274985,36085368,6679339,39892,39902,38671
85,0.8,1,25,133790,138909,180928,32908738,44072417,6890987,40377,40386,38672
90,0.8,1,25,163850,170041,230174,34991317,51464033,6520563,40546,40567,38672
95,0.8,1,25,139869,146832,225287,205007118,145788023,6718777,45973,45983,38673
10,1,0.2,25,12,12,12,5896550,17280785,6030236,38679,38680,38666
100,1,0.2,25,0,0,0,6378247,13058354,7060955,38700,38707,38673
15,1,0.2,25,0,0,0,5976860,11728084,5399123,38670,38672,38667
20,1,0.2,25,0,0,0,5478828,11348893,5543277,38672,38673,38667
25,1,0.2,25,0,0,0,6065486,11970007,5737587,38675,38676,38667
30,1,0.2,25,0,0,0,5599253,16366586,5805563,38675,38678,38668
35,1,0.2,25,0,0,0,5864537,11280816,5880098,38677,38680,38668
40,1,0.2,25,0,0,0,5976897,11882021,5977075,38679,38682,38669
45,1,0.2,25,0,0,0,5871111,15609945,10646161,38681,38684,38669
5,1,0.2,25,0,0,0,7237686,12992081,6940984,38667,38667,38666
50,1,0.2,25,0,0,0,6601061,16194768,10194848,38682,38686,38669
55,1,0.2,25,0,0,0,9294931,16069725,8892385,38683,38688,38670
60,1,0.2,25,0,0,0,8054195,12866209,7815512,38687,38691,38670
65,1,0.2,25,0,0,0,6210945,11952394,6332601,38687,38692,38670
70,1,0.2,25,0,0,0,6122836,12157754,6139315,38689,38694,38671
75,1,0.2,25,0,0,0,7335518,15898349,8809119,38691,38697,38671
80,1,0.2,25,0,0,0,6997706,15705553,9494229,38693,38699,38671
85,1,0.2,25,0,0,0,10126188,16564876,6515078,38695,38701,38672
90,1,0.2,25,0,0,0,8958260,13313063,7746046,38697,38704,38672
95,1,0.2,25,0,0,0,6230138,12706344,6746864,38699,38706,38673
10,1,0.4,25,0,0,0,5967235,11882278,5774354,38669,38669,38666
100,1,0.4,25,0,0,0,6576137,12585849,6548485,38701,38708,38673
15,1,0.4,25,270,306,306,7471855,23162447,9740733,38685,38687,38667
20,1,0.4,25,264,266,266,13361905,22230087,6343231,38998,39000,38667
25,1,0.4,25,357,435,511,16268181,30450331,8052790,39124,39127,38667
30,1,0.4,25,0,0,0,6032422,12626503,6663071,38675,38677,38668
35,1,0.4,25,0,0,0,6887043,11992711,11269463,38677,38680,38668
40,1,0.4,25,0,0,0,10317780,13806777,5858517,38678,38681,38669
45,1,0.4,25,0,0,0,7688760,15396346,7061587,38680,38683,38669
5,1,0.4,25,0,0,0,6780573,15072389,8116019,38667,38668,38666
50,1,0.4,25,2675,3146,4779,1409095754,412151576,7578338,78196,78489,38669
55,1,0.4,25,0,0,0,5771724,11341491,6169274,38684,38688,38670
60,1,0.4,25,0,0,0,5744773,12203355,6248367,38685,38690,38670
65,1,0.4,25,0,0,0,11286918,13120604,6259635,38687,38692,38670
70,1,0.4,25,0,0,0,6627907,11988046,6418176,38688,38694,38671
75,1,0.4,25,42,42,42,53368984,71157058,6569594,40190,40199,38671
80,1,0.4,25,58,58,58,500444287,429939793,6942178,49988,50069,38671
85,1,0.4,25,249,257,257,15559368947,17711859439,9049040,280392,277316,38672
90,1,0.4,25,140,152,152,144841547,185147135,7822704,39887,40283,36259
95,1,0.4,25,423,423,453,75130854087,90077964201,6574053,870366,870552,37364
10,1,0.6,25,393,609,609,5930666,17843092,10220166,37812,37843,37963
100,1,0.6,25,35129,38280,57046,21908110978,14793575488,6578658,373545,373782,38010
15,1,0.6,25,1280,2014,2059,6608114,18910030,7928854,37503,37779,37295
20,1,0.6,25,3935,5030,5494,6971715,19879235,10215607,38043,38045,37995
25,1,0.6,25,3094,4047,4762,13864625,25179817,6361305,38552,38555,37996
30,1,0.6,25,1573,1948,2293,35422240,41735516,6247227,40038,40041,37996
35,1,0.6,25,4177,5435,6930,30481925,34386941,7539841,39580,39584,37996
40,1,0.6,25,8589,11299,15412,44079127,43306762,6417445,40648,40652,37997
45,1,0.6,25,5660,6415,8327,86048664,77611289,5487068,42102,42107,37997
5,1,0.6,25,157,178,178,5836080,17821296,10411044,37996,37997,37994
50,1,0.6,25,7689,9685,12213,291536773,257136892,12422903,48783,48850,37997
55,1,0.6,25,14479,17687,24773,538931759,320720152,6181201,56911,56918,37998
60,1,0.6,25,8370,9661,13634,299290993,299313235,6114859,48322,48380,37998
65,1,0.6,25,20477,24427,33451,586690294,512676600,7626488,56254,56261,37998
70,1,0.6,25,8579,9723,13742,1475909433,1321938226,6855414,72520,72752,37999
75,1,0.6,25,16503,18781,25306,1934801400,1561268074,6302644,88563,88572,37999
80,1,0.6,25,15998,18451,27795,14840590601,9002956943,6772664,294938,294485,38000
85,1,0.6,25,18551,20360,26050,16178409753,9429463993,13009015,324619,324342,37633
90,1,0.6,25,17723,19721,31869,11530924774,6991162327,8704155,255303,255738,36566
95,1,0.6,25,17480,19896,26228,13933442477,11000260068,8253980,298437,299191,36599
10,1,0.8,25,924,1130,1290,7847743,17265761,7667561,36803,37243,36432
100,1,0.8,25,113843,119930,172252,618056247,434454424,6324942,58513,58525,37489
15,1,0.8,25,3116,4853,4881,6036100,18526059,6289117,37505,37507,37483
20,1,0.8,25,3939,5574,7144,6245743,22910429,5937133,37520,37522,37483
25,1,0.8,25,11198,13412,14675,7443094,20079543,5681792,37564,37567,37484
30,1,0.8,25,8906,11210,13133,6742615,20614660,6028956,37586,37589,37484
35,1,0.8,25,11371,15472,21942,16684013,30673877,6199261,38214,38218,37484
40,1,0.8,25,18120,19996,28028,9976395,18010528,6040856,37743,37747,37485
45,1,0.8,25,19668,21831,30463,49137485,39524983,11107975,39963,39968,37485
5,1,0.8,25,667,759,759,6027229,17290269,6247974,37484,37484,37482
50,1,0.8,25,35175,38822,49780,21948055,23079764,6181121,38779,38784,37485
55,1,0.8,25,34118,37710,49154,78728902,58523429,6176859,40957,40963,37486
60,1,0.8,25,42294,45349,58122,18209906,23980775,6373899,38372,38379,37486
65,1,0.8,25,40843,45207,62661,62390181,67672128,10969737,40335,40342,37486
70,1,0.8,25,42783,47269,63003,537683522,357247695,6397844,54053,54184,37487
75,1,0.8,25,51616,55924,76233,472080063,362505740,6235527,51735,51744,37487
80,1,0.8,25,67561,72989,108468,531871491,414842757,6718967,56269,56390,37488
85,1,0.8,25,54499,59493,81667,1898279538,1130284809,6488640,83761,83771,37488
90,1,0.8,25,90755,96183,137554,1473001657,825538925,6930980,79217,79462,37488
95,1,0.8,25,99170,103947,139940,353308917,301763210,7984957,49571,49582,37489
10,1,1,25,2803,3566,3566,5890123,17649073,6140912,37486,37488,37482
100,1,1,25,198146,202874,259677,66630324,60830811,6731261,40547,40559,37489
15,1,1,25,3190,4710,4710,6739931,17454153,5939088,37495,37496,37483
20,1,1,25,7958,10103,11322,8731453,21737834,6060640,37507,37509,37483
25,1,1,25,10049,12348,13980,7626011,22800040,5941836,37511,37514,37484
30,1,1,25,17676,20946,23632,7411192,21581504,6912773,37543,37546,37484
35,1,1,25,27961,32933,40383,7428706,24606635,5950813,37564,37568,37484
40,1,1,25,32493,37226,47317,8307356,22529033,5990541,37663,37667,37485
45,1,1,25,35999,38904,48204,8434808,22551547,5935766,37669,37675,37485
5,1,1,25,1503,1702,1702,5289467,20115198,5649926,37483,37484,37482
50,1,1,25,43915,47901,59725,10599503,23192582,6947053,37843,37848,37485
55,1,1,25,62097,65145,82383,9239250,26699287,9032589,37623,37629,37486
60,1,1,25,75453,79416,98437,11906223,19796001,7831270,37804,37811,37486
65,1,1,25,60198,63156,86133,11036611,18514900,6357249,37880,37887,37486
70,1,1,25,83272,87738,122066,43737455,44960164,6309724,39284,39292,37487
75,1,1,25,108929,115478,147728,34873988,38817092,7506269,38925,38934,37487
80,1,1,25,106634,112377,147801,48651203,53369163,6593641,39570,39589,37488
85,1,1,25,125818,131766,176387,73665083,61545675,6549375,40173,40182,37488
90,1,1,25,174203,179143,225173,50325926,38329750,6693766,39577,39598,37488
95,1,1,25,209712,216576,283053,49566826,46524346,6646858,39953,39963,37489
